id,title,number,lon,lat,distance,image,street,housenumber,zip,city,freiplatzstatus/0/gueltigAb,freiplatzstatus/0/plaetzeVerfuegbar,freiplatzstatus/1/gueltigAb,freiplatzstatus/1/plaetzeVerfuegbar,freiplatzstatus/2/gueltigAb,freiplatzstatus/2/plaetzeVerfuegbar,freiplatzstatus/3/gueltigAb,freiplatzstatus/3/plaetzeVerfuegbar,freiplatzstatus/4/gueltigAb,freiplatzstatus/4/plaetzeVerfuegbar,freiplatzstatus/5/gueltigAb,freiplatzstatus/5/plaetzeVerfuegbar,freiplatzstatus/6/gueltigAb,freiplatzstatus/6/plaetzeVerfuegbar,freiplatzstatus/7/gueltigAb,freiplatzstatus/7/plaetzeVerfuegbar,freiplatzstatus/8/gueltigAb,freiplatzstatus/8/plaetzeVerfuegbar
181,BOOT-Kita Farbenland,02050800,13.436007240924734,52.513582867933074,2.64,/bilder/einrichtungsvorschau/181,Koppenstr.,15,10243,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
39,Ev. Kita Sophien,01010580,13.399123969601598,52.52510886136091,2.64,/fallback_einrichtung_vorschau.jpg,Große Hamburger Str.,28,10115,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
100012,Kindertagesstätte Sonnenkäferhaus,02062510,13.438780847045292,52.49270811347805,2.64,/fallback_einrichtung_vorschau.jpg,Ratiborstr.,8,10999,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2290,"EKT - ""Pippi Langstrumpf""",01010830,13.396397422769125,52.524931683842766,2.64,/fallback_einrichtung_vorschau.jpg,Krausnickstr.,3A,10115,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1921,EKT - Murkel,07110710,13.36648251522785,52.49233159171669,2.64,/fallback_einrichtung_vorschau.jpg,Mansteinstr.,6,10783,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1,Kita F.A.I.R.play,01010010,13.384392505573397,52.52251612570732,2.64,/fallback_einrichtung_vorschau.jpg,Albrechtstr.,20,10117,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
672229,Kita Wichtelgarten,08143290,13.430397415292502,52.48482079535181,2.64,/fallback_einrichtung_vorschau.jpg,Donaustr.,6,12043,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2903,EKT NaturKindergarten Berlin Mitte,01010940,13.398348617827672,52.52527009897232,2.66,/fallback_einrichtung_vorschau.jpg,Krausnickstr.,11,10115,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
872229,Fröbel Kindergarten Flipflopz,02051720,13.440811673829897,52.50696053942474,2.66,/bilder/einrichtungsvorschau/872229,Mildred-Harnack-Str.,10,10243,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
763,Kita Reuterstr.,08141680,13.428676584000941,52.483558078274285,2.66,/fallback_einrichtung_vorschau.jpg,Reuterstr.,81,12053,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1393,Kita Rütlistr. 7/Kitas SüdOst,08140530,13.434804905243425,52.48761338259807,2.67,/fallback_einrichtung_vorschau.jpg,Rütlistr.,7,12045,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
32,Kita Weydemeyerstr. 20/21,01010500,13.426825756331453,52.52047866108511,2.68,/bilder/einrichtungsvorschau/32,Weydemeyerstr.,20,10178,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
750229,LOK 18,07131940,13.372145664124565,52.4859666017917,2.68,/fallback_einrichtung_vorschau.jpg,Am Lokdepot,16,10965,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2314,AWO Kita Maulwurf,01020270,13.362967985246858,52.5031550990886,2.68,/bilder/einrichtungsvorschau/2314,Lützowstr.,83,10785,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2464,Kita MaRiS,07130970,13.38035496862648,52.48139939906487,2.69,/fallback_einrichtung_vorschau.jpg,Manfred-von-Richthofen-Str.,31,12101,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1538,Kita Weserstraße,08141350,13.43385011887812,52.48650473329965,2.7,/fallback_einrichtung_vorschau.jpg,Weserstr.,26,12045,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
949229,Frühlicht 2,08143600,13.427236573609733,52.4824348349735,2.7,/fallback_einrichtung_vorschau.jpg,Mainzer Str.,15,12053,Berlin,2022-06-01,false,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
139,Kita Spiel- und Erlebniswelt,02050010,13.433598571765735,52.51670775949565,2.7,/fallback_einrichtung_vorschau.jpg,Andreasstr.,37,10243,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
252,Kita Schlesische Str. 3-4/Kigä City,02060380,13.44240582561294,52.50046392816837,2.7,/bilder/einrichtungsvorschau/252,Schlesische Str.,3,10997,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1436,EKT Zottelbär,08141090,13.433265436537381,52.485675206251884,2.72,/fallback_einrichtung_vorschau.jpg,Jansastr.,14,12045,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
655229,"Kita ""Früchte der Kulturen""",08143260,13.42726559289287,52.481992859084116,2.74,/fallback_einrichtung_vorschau.jpg,Mainzer Str.,17,12053,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2395,Kita Cuvrystr. 26a/Oppelner Str. 21/Kigä City,02060350,13.442254925519345,52.49681427155573,2.74,/bilder/einrichtungsvorschau/2395,Cuvrystr.,26A,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2408,Kita Reichenberger Str. 92/Kigä City,02060120,13.44023656719318,52.49244769363697,2.74,/bilder/einrichtungsvorschau/2408,Reichenberger Str.,92,10999,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
19,"FRÖBEL Kindergarten ""Traumzauberbaum""",01010280,13.421234809729635,52.52336315143437,2.74,/bilder/einrichtungsvorschau/19,Mollstr.,7A,10178,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1923,Kita Goebenstraße 8,07110740,13.363961146465632,52.49362923661811,2.75,/fallback_einrichtung_vorschau.jpg,Goebenstr.,8,10783,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
667,Ev. Kita Silas,07110390,13.365387710210058,52.49134812229298,2.75,/fallback_einrichtung_vorschau.jpg,Großgörschenstr.,10,10827,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
354,Kita Max-Beer-Str. 24/26/Kigä City,01010250,13.408800275390702,52.525999112934244,2.76,/bilder/einrichtungsvorschau/354,Max-Beer-Str.,24,10119,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
545329,Kita Mahlower Straße 23,08143100,13.422144189765325,52.47959146480639,2.77,/fallback_einrichtung_vorschau.jpg,Mahlower Str.,23,12049,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false,2023-02-01,false
100045,Kita CASA AZUL - MAISON BLEUE,01011020,13.380850571368708,52.522632250977104,2.77,/fallback_einrichtung_vorschau.jpg,Reinhardtstr.,31,10117,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1338,Ev. Kita Paulus II.,07130280,13.377120357071004,52.48185766973122,2.78,/fallback_einrichtung_vorschau.jpg,Badener Ring,27,12101,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
146,Kita Menschenskinder,02050150,13.43130853061887,52.51930640129115,2.78,/fallback_einrichtung_vorschau.jpg,Fürstenwalder Str.,30,10243,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1607,EKT Mauseblitz,02061040,13.442922232269044,52.49689858104359,2.78,/fallback_einrichtung_vorschau.jpg,Cuvrystr.,24,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
946229,El Mundo de Los Ninos,01011430,13.410181307522281,52.52604644605477,2.78,/fallback_einrichtung_vorschau.jpg,Hirtenstr.,12,10178,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
696,EKT - Cocorico et Co,01020230,13.361465587143003,52.50274678306205,2.78,/fallback_einrichtung_vorschau.jpg,Kluckstr.,29,10785,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
699279,Kita am Alex,01011350,13.415623510596003,52.52519515567834,2.78,/fallback_einrichtung_vorschau.jpg,Wadzeckstr.,4,10178,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
1426,Die Kinkies,08141250,13.42305185848551,52.47961705571148,2.8,/fallback_einrichtung_vorschau.jpg,Weisestr.,4,12049,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
149129,Kinderladen Cuvrybande,02062580,13.44332462513298,52.49730937294143,2.8,/fallback_einrichtung_vorschau.jpg,Cuvrystr.,21,10997,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2301,KITA Sonnenschein,01020090,13.361090647094901,52.50137943211956,2.8,/bilder/einrichtungsvorschau/2301,Pohlstr.,87,10785,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
158,FRÖBEL Kindergarten FRÖBELSPATZEN,02050390,13.43030535677913,52.52028301108199,2.81,/bilder/einrichtungsvorschau/158,Palisadenstr.,30,10243,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
677,EKT Lima,08141160,13.43820205301898,52.488423422628784,2.82,/fallback_einrichtung_vorschau.jpg,Weichselstr.,38,12045,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1428,EKT - Tarzan und Isolde,08140890,13.436165185974279,52.486510185958394,2.82,/fallback_einrichtung_vorschau.jpg,Weichselstr.,21,12045,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
765,Kita Weichselstraße,08141460,13.436380968006878,52.486655097379334,2.82,/fallback_einrichtung_vorschau.jpg,Weichselstr.,22,12045,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
666229,Kita Sonnenschein,08143270,13.425500376665806,52.48020532306851,2.83,/fallback_einrichtung_vorschau.jpg,Hermannstr.,224,12049,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false,2023-02-01,false
638229,Kita Steinstraße 27,01011310,13.40498038184876,52.52690523495572,2.83,/fallback_einrichtung_vorschau.jpg,Steinstr.,27,10119,Berlin,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2416,Ev. Kita Tabor,02060400,13.443744412158315,52.49689411449991,2.84,/fallback_einrichtung_vorschau.jpg,Cuvrystr.,36,10997,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1585,"Krümelkinder, Görlitzer Straße",02060690,13.443892034315878,52.49738606866694,2.84,/fallback_einrichtung_vorschau.jpg,Cuvrystr.,39,10997,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1425,Kinderladen Lach und Krach,08141140,13.430286164531273,52.48215436098972,2.85,/fallback_einrichtung_vorschau.jpg,Erlanger Str.,6,12053,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1385,Kita Lernen & Lachen,08140090,13.419567650445156,52.47785235368189,2.87,/bilder/einrichtungsvorschau/1385,Lichtenrader Str.,6,12049,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
308,EKT - Neuzeitlich-christliche Initiative,08141500,13.422798771550461,52.478746939203404,2.88,/fallback_einrichtung_vorschau.jpg,Selchower Str.,28,12049,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1635,EKT - Löwenhöhle,02061460,13.444517353706413,52.49736641971674,2.88,/fallback_einrichtung_vorschau.jpg,Wrangelstr.,63,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
729229,Kindergarten der Johannes-Schule Berlin,07112080,13.36702345739808,52.4871934252344,2.88,/fallback_einrichtung_vorschau.jpg,Monumentenstr.,13A,10829,Berlin,2022-06-01,false,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
159,Kita Palisadenstr. 33/Kigä City,02050400,13.432741988779753,52.51978034206129,2.89,/bilder/einrichtungsvorschau/159,Palisadenstr.,33,10243,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1424,EKT - Yong,08140870,13.433782077238552,52.483403707758,2.92,/fallback_einrichtung_vorschau.jpg,Donaustr.,114,12043,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1597,EKT - Whistcastle of Eternia,02061600,13.444469419694926,52.49542731847228,2.92,/fallback_einrichtung_vorschau.jpg,Görlitzer Str.,33,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1240,Kick Kinder- und Schülerladen,07111420,13.365196998719554,52.48815003160521,2.93,/fallback_einrichtung_vorschau.jpg,Monumentenstr.,3,10829,Berlin,2022-05-01,true,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
1140,Kita Pfiffikus,01010390,13.407101725048287,52.52771962633924,2.94,/bilder/einrichtungsvorschau/1140,Rückerstr.,2,10119,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1873,Kita Haus der Kinder,07110140,13.359170020681217,52.49970203621395,2.94,/bilder/einrichtungsvorschau/1873,Kurmärkische Str.,2,10783,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2986,Berlin Metropolitan School,01010980,13.39048886456426,52.526916716518514,2.94,/bilder/einrichtungsvorschau/2986,Linienstr.,122,10115,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1627,EKT - Plutonia,02061330,13.444876243769952,52.49529510380656,2.95,/fallback_einrichtung_vorschau.jpg,Görlitzer Str.,32,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
463129,EKT Wichtelstube,08142860,13.440936737774042,52.48897738105309,2.95,/fallback_einrichtung_vorschau.jpg,Harzer Str.,3,12059,Berlin,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
1928,Kinderladen Pusteblume,07110850,13.367143837113431,52.48597139093262,2.95,/fallback_einrichtung_vorschau.jpg,Geßlerstr.,8,10829,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
100079,Kreativitätskindertagesstätte Allesforscher,02051050,13.432082016793515,52.52101236158868,2.95,/fallback_einrichtung_vorschau.jpg,Strausberger Str.,38,10243,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1442,Kinderladen an der Hasenheide,08141170,13.419921668221413,52.477095536574026,2.95,/fallback_einrichtung_vorschau.jpg,Lichtenrader Str.,11,12049,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
695,Ev. Kita/Kirchenkreis Neukölln,08140630,13.436355080442492,52.48464435036567,2.96,/fallback_einrichtung_vorschau.jpg,Fuldastr.,48,12045,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
586,EKT Hasenreiter,08141310,13.421458410048949,52.4774810940211,2.96,/fallback_einrichtung_vorschau.jpg,Herrfurthplatz,4,12049,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
982229,FRÖBEL-Kindergarten in der Charite Rahel Hirsch,01011450,13.378194303902765,52.52363434606203,2.96,/fallback_einrichtung_vorschau.jpg,Charitéplatz,1,10117,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false,2023-02-01,false
353,Kita Kleine Auguststr. 10/11Kigä City,01010210,13.399169784622323,52.52806484286018,2.97,/bilder/einrichtungsvorschau/353,Kleine Auguststr.,11,10119,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
9,Kita Pelikan,01010130,13.384320232377755,52.525770809456915,2.97,/bilder/einrichtungsvorschau/9,Friedrichstr.,129F,10117,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1876,Kita Neue Steinmetzstraße,07110160,13.36205901370765,52.491063814169635,2.97,/bilder/einrichtungsvorschau/1876,Neue Steinmetzstr.,1,10827,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
2886,Kita Pallasseum,07111780,13.36000933766426,52.4946471626206,2.98,/fallback_einrichtung_vorschau.jpg,Pallasstr.,3,10781,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
1063379,Hauptstadtracker,08143760,13.422479318213444,52.4775918180113,2.98,/fallback_einrichtung_vorschau.jpg,Herrfurthplatz,3,12049,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2895,Kleine Kita Mittendrin,08142360,13.436403903685035,52.48434739102569,2.98,/fallback_einrichtung_vorschau.jpg,Fuldastr.,50,12045,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
342,Kita im Palasseum,07111110,13.359599269322667,52.49545337804408,2.98,/fallback_einrichtung_vorschau.jpg,Potsdamer Str.,170B,10783,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
2536,EKT - Loupiot,08142190,13.438666966844986,52.486067605045065,2.99,/fallback_einrichtung_vorschau.jpg,Fuldastr.,37,12045,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
168,Kita Fredersdorfer Str. 6/Kigä City,02050600,13.441980354325791,52.51382890208605,3,/bilder/einrichtungsvorschau/168,Fredersdorfer Str.,6,10243,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
438129,Kindertagesstätte Das Spielatelier,02051440,13.423431750369502,52.52532191807237,3.01,/fallback_einrichtung_vorschau.jpg,Barnimstr.,38,10249,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
384,EKT - Munkelrübe,02061360,13.446628526016253,52.49740494767877,3.02,/fallback_einrichtung_vorschau.jpg,Taborstr.,21,10997,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2950,Kita Weltbestauner,07111830,13.365010177436163,52.486515554915286,3.04,/bilder/einrichtungsvorschau/2950,Hohenfriedbergstr.,18,10829,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2521,Kita SpreeKlang,02050090,13.447555246324542,52.502127520276616,3.05,/fallback_einrichtung_vorschau.jpg,Stralauer Allee,1,10245,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
668,Kita der Kath. Kirchengem. St. Elisabeth,07110440,13.36556970879631,52.48528790237668,3.08,/fallback_einrichtung_vorschau.jpg,Kolonnenstr.,40,10829,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
148,Kita Entdeckerland,02050180,13.4417284224868,52.51557613808417,3.08,/bilder/einrichtungsvorschau/148,Hildegard-Jadamowitz-Str.,1,10243,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
977,Kita Schneeflöckchen,08141710,13.43340028701191,52.480968361726966,3.09,/fallback_einrichtung_vorschau.jpg,Boddinstr.,5,12053,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
635229,Kita BMBF,01011320,13.374793167753008,52.52364702436525,3.1,/bilder/einrichtungsvorschau/635229,Kapelle-Ufer,2,10117,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false,2023-02-01,false
100072,Kita Torstraße,01011030,13.39987765344934,52.52931518231617,3.1,/bilder/einrichtungsvorschau/100072,Torstr.,134,10119,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
